Epi,dPhidE
61.771875973384944,1.4196807408681542e-30
62.34401888627864,1.518754017417361e-30
62.92146109610344,1.5622272884933726e-30
63.50425168595962,1.0705974034490656e-30
64.0924401935645,1.515215844502818e-30
64.68607661546328,1.5178089208643345e-30
65.28521141127847,1.233984488376342e-30
65.8898955079995,1.1117323993321776e-30
66.50018030431119,1.2759678252273255e-30
67.1161176749628,1.3180502233779189e-30
67.73775997517753,1.037463412194137e-30
68.36516004510239,9.059349743114566e-31
68.99837121430018,9.635463923941461e-31
69.63744730628223,1.0344631297237074e-30
70.28244264308346,1.000448683308432e-30
70.93341204987996,8.473550598050155e-31
71.59041085964888,8.790323589959494e-31
72.25349491787215,8.656797947278096e-31
72.92272058728312,8.477779735161905e-31
73.59814475265763,6.6182112603364826e-31
74.27982482564919,6.609124670218652e-31
74.96781874966877,6.533943044290952e-31
75.66218500481055,5.9073083193035484e-31
76.36298261282242,6.082656105854535e-31
77.07027114212295,6.08517908965272e-31
77.7841107128649,5.852474124690674e-31
78.50456200204509,5.631767805407046e-31
79.23168624866254,7.620514518930923e-31
79.96554525892346,5.510740339369951e-31
80.70620141149499,5.461634515177322e-31
81.45371766280745,5.200488057099209e-31
82.20815755240541,5.233468680142354e-31
82.96958520834907,5.579263153968386e-31
83.73806535266489,5.401557023564957e-31
84.51366330684714,4.444487213670719e-31
85.29644499741025,4.1059853663668495e-31
86.08647696149245,4.561905102685886e-31
86.88382635251185,4.60128395204721e-31
87.68856094587427,5.649568383156136e-31
88.50074914473439,5.008065428091308e-31
89.32045998580969,4.028782414918821e-31
90.14776314524917,4.670969653421065e-31
90.98272894455559,5.651082360919675e-31
91.82542835656282,4.498941551789658e-31
92.67593301146883,4.592791322762655e-31
93.53431520292386,3.2925323885514977e-31
94.40064789417603,6.794243647049432e-31
95.2750047242729,3.120845031346767e-31
96.15746001432096,3.235794948036368e-31
97.04808877380307,3.310756255834061e-31
97.94696670695396,3.5542773045342103e-31
98.85417021919574,3.726680691652125e-31
99.76977642363201,3.477714531344892e-31
100.69386314760271,3.3510916286308794e-31
101.62650893929951,3.1220014478530562e-31
102.56779307444219,3.7251584604357575e-31
103.51779556301763,2.870855759299114e-31
104.47659715608042,2.6900111981033817e-31
105.44427935261685,2.699797124831203e-31
106.42092440647247,2.5868865867129206e-31
107.40661533334334,1.9623159515272568e-31
108.4014359178331,3.2442542019050475e-31
109.40547072057424,2.10022552781355e-31
110.41880508541603,2.2863493659647837e-31
111.44152514667881,2.0297298336021895e-31
112.47371783647519,2.2211752358033595e-31
113.5154708920999,1.9890274653927244e-31
114.56687286348715,2.0783989598750736e-31
115.62801312073753,2.2539092909376976e-31
116.69898186171474,2.1262818482706594e-31
117.77987011971193,1.8674360412040734e-31
118.87076977119033,1.858290852531305e-31
119.97177354358843,1.855600461947614e-31
121.08297502320394,1.9045958405147695e-31
122.20446866314887,2.184516463598906e-31
123.3363497913776,1.9173205095908816e-31
124.47871461879062,1.2888226788587463e-31
125.63166024741201,1.1621554516072105e-31
126.7952846786434,1.6815943146013656e-31
127.96968682159417,1.1619376961376502e-31
129.1549665014884,1.4851095340183519e-31
130.3512244681509,9.795203255630868e-32
131.55856240457038,1.041827570226401e-31
132.7770829355429,1.4002613212274793e-31
134.00688963639507,1.120591682703784e-31
135.24808704178753,1.633188821215652e-31
136.50078065460139,1.4705450458354718e-31
137.76507695490537,1.2399693284454135e-31
139.04108340900697,9.638665322487716e-32
140.32890847858732,1.0575077252630631e-31
141.6286616299199,1.0322468906601237e-31
142.9404533431761,7.761064518680581e-32
144.26439512181574,9.933417614447084e-32
145.60059950206485,8.831278475773415e-32
146.94918006248173,7.922435977559908e-32
148.31025143361043,7.517797357389809e-32
149.68392930772555,9.364774049146675e-32
151.0703304486654,6.175190210699642e-32
152.4695727017573,5.784196393957528e-32
153.88177500383463,1.6950561419228737e-31
155.307057393346,1.1462278355367618e-31
156.7455410205595,4.1354684739325356e-32
158.19734815785998,7.050753146104347e-32
159.66260221014252,6.232331392641206e-32
161.14142772530198,9.735333512099069e-32
162.63395040481922,8.941244045385383e-32
164.14029711444664,4.932537856902639e-32
165.66059589499136,9.758011770518493e-32
167.194975973199,7.608540131895687e-32
168.74356777273758,9.041101341738741e-32
170.30650292528443,4.526962504015462e-32
171.88391428171457,6.248378458607171e-32
173.47593592339308,4.972067944040804e-32
175.08270317357253,6.293359442966218e-32
176.70435260889465,5.949420577289281e-32
178.34102207100082,5.363572368412906e-32
179.99285067824763,5.020636310025605e-32
181.65997883753266,9.019085564494828e-32
183.34254825622907,4.1897021313467144e-32
185.0407019542302,5.162484720747221e-32
186.7545842761076,6.105261041943056e-32
188.48434090337955,7.556962339154627e-32
190.23011886689437,4.8353319412928505e-32
191.99206655932846,5.040623945549562e-32
193.7703337477989,3.340900116013303e-32
195.5650715865949,1.8542633766503792e-32
197.37643263002553,4.622196661427975e-32
199.2045708453869,4.130580305121691e-32
201.04964162604992,2.9162688756625236e-32
202.91180180466782,2.0635426626082328e-32
204.79120966650854,2.0970929247479004e-32
206.6880249629082,1.1082622455079414e-32
208.60240892485027,3.049970867316052e-32
210.5345242766706,3.4823429518935e-32
212.4845352498883,1.248750446642188e-32
214.45260759716675,1.5128480193535152e-32
216.43890860640204,2.564288996310757e-32
218.4436071149426,2.649337520588721e-32
220.466873523941,1.4351420585428947e-32
222.50887981283694,2.2446336759036628e-32
224.5697995539774,1.6730308975727156e-32
226.6498079273693,2.077802497074609e-32
228.74908173557017,3.27058578470519e-32
230.86779941871697,1.708012402745874e-32
233.00614106969246,2.3748125935685996e-32
235.16428844943485,3.7412287523440926e-32
237.34242500238662,2.0799200866848315e-32
239.54073587208768,1.709910224221727e-32
241.7594079169131,1.779496866590231e-32
243.99862972595503,2.105646996702073e-32
246.25859163505467,1.5645332015876757e-32
248.53948574297985,2.3999828030542816e-32
250.84150592775387,2.297659123566948e-32
253.16484786313555,1.3097682377591378e-32
255.5097090352507,1.6940886161078614e-32
257.8762887593801,8.438412133531561e-33
260.26478819690044,9.1662052483509e-33
262.67541037238357,1.6234466323404664e-32
265.1083601908539,7.565096668613882e-33
267.5638444552045,1.5392046686590142e-32
270.0420718837773,1.1589456515239548e-32
272.5432531281028,1.794341462325919e-32
275.06760079080647,8.596831637387534e-33
277.6153294436801,3.2947251723836036e-33
280.18665564591953,4.16577326546372e-33
282.7817979625341,6.235714543234339e-33
285.40097698292374,1.4952662723259382e-32
288.0444153396298,6.204139535779049e-33
290.7123377272578,6.401700050637501e-33
293.4049709215787,4.447909857714949e-33
296.12254379880346,4.72149208520444e-33
298.8652873550383,1.3498521891690616e-32
301.6334347259197,1.170926545892866e-32
304.42722120643026,4.3549846523600636e-33
307.24688427090035,5.5116746578617604e-33
310.09266359319264,2.3501815266730177e-33
312.96480106707503,1.0113391507466041e-32
315.8635408267819,9.392440972734073e-33
318.78912926776457,5.146635043438302e-33
321.74181506763716,1.0946657937990068e-33
324.72184920731286,3.8658101969673936e-33
327.7294849923382,2.866813965538944e-33
330.7649780744243,1.6369358547446103e-33
333.8285864731761,9.396664149365039e-34
336.9205705980267,3.449200117539639e-33
340.0411932703706,2.521364253577979e-33
343.1907197459043,2.1694652980250265e-33
346.3694177371734,7.387044196387339e-33
349.57755743632754,6.684723352062678e-33
352.8154115380883,5.827737016394289e-33
356.08325526292776,3.2618837312623504e-33
359.38136638046257,3.0545298153963855e-33
362.7100252330648,2.6656013010151755e-33
366.06951475969026,1.6832296901983948e-33
369.46012051993023,3.221958931917855e-33
372.88213071828335,3.4537928851774805e-33
376.33583622865325,3.290217453278796e-33
379.8215306190736,4.6360277184067e-33
383.33951017666016,5.4987497341145986e-33
386.8900739327976,3.4329078688231895e-33
390.473523688556,1.571181016003265e-33
394.09016404034475,1.432914958161271e-33
397.7403024058037,1.0318810389253842e-34
401.4242490499322,9.807174774711222e-34
405.1423171114647,1.0653651691877708e-33
408.89482262948604,2.8984083769061397e-33
412.68208457029516,2.2455324460770175e-33
416.5044248545185,1.7303539464995364e-33
420.3621683844714,2.0900367164091858e-33
424.2556430717777,1.949556689009037e-35
428.18517986524114,2.883380186406e-42
432.1511127789762,6.612593540157119e-34
436.15377892080056,4.3823205045459946e-36
440.19351852088744,1.6300442285226843e-34
444.27067496068827,1.0069442674934686e-33
448.38559480211865,6.936357565578086e-34
452.5386278170167,9.13153853422587e-44
456.7301270168747,3.7577749668659784e-38
460.9604486828434,1.4307860046184936e-33
465.2299523960189,1.390566272721799e-35
469.5390010680058,1.012553693369687e-33
473.8879609717651,9.15981930205483e-34
478.2772017727485,6.630438804928871e-36
482.7070965603183,5.3362541733189844e-36
487.1780218794631,1.155460039605174e-33
491.69035776280265,1.2764984273790057e-33
496.24448776289137,8.906541253382085e-34
500.8407989848212,2.2188324420925776e-33
505.47968211912405,2.6049425300796634e-37
510.16153147498335,6.28900726147137e-34
514.8867450137492,1.1159724505815902e-33
519.6557243827657,4.771912192672189e-34
524.4688749495119,1.4999789860886307e-36
529.3266058360562,3.080907397170988e-34
534.2293299538352,1.0114149095040412e-35
539.17746403875,1.0654675429298911e-35
544.1714286865893,4.413167324604111e-34
549.2116483887789,1.8164180614778502e-34
554.2985515684669,9.372367891792173e-37
559.4325706169377,2.20292175036243e-33
564.6141419303667,2.4092205547558007e-33
569.8437059469142,2.498576723897494e-35
575.1217071841613,2.4209105802814835e-34
580.4485942768978,1.3814156754611075e-33
585.8248200152536,1.4366321841884419e-34
591.2508413831875,2.1160634656002758e-41
596.7271195973317,1.0231705505081183e-33
602.2541201461928,1.9971932970201021e-35
607.832312829723,3.628101833317804e-38
613.4621717992507,7.232716461622107e-34
619.1441755977842,1.2825368318624786e-37
624.8788072006894,1.411538275131747e-34
630.6665540567406,3.432036630147178e-35
636.5079081295571,1.5613504570533654e-36
642.4033659394191,3.0248426269864827e-52
648.353428605472,1.811807128200875e-44
654.3586018883236,9.769819006467245e-35
660.4193962330305,2.026287358122953e-35
666.5363268124913,4.2891160267795544e-80
672.7099135712336,0.0
678.9406812696105,3.0624401873401586e-124
685.2291595284064,8.04452058433309e-37
691.5758828738525,9.287325903351726e-55
697.981390783066,1.7456709650591002e-46
704.4462277299037,5.618216109778781e-35
710.9709432312432,1.6890491422851986e-35
717.5560918936928,1.3276481297012097e-45
724.2022334607316,8.113645282010221e-297
730.9099328602911,0.0
737.6797602527731,0.0
744.5122910795136,0.0
751.408106111697,0.0
758.367791499719,0.0
765.3919388230148,0.0
772.48114514034,0.0
779.6360130405229,0.0
786.8571506936852,0.0
794.145171902934,0.0
801.5006961565405,0.0
808.9243486805938,0.0
816.4167604921464,0.0
823.978568452852,0.0
831.6104153230962,0.0
839.3129498166364,0.0
847.0868266557402,0.0
854.9327066268376,0.0
862.8512566366895,0.0
870.8431497690724,0.0
878.9090653419954,0.0
887.0496889654403,0.0
895.2657125996392,0.0
903.557834613893,0.0
911.9267598459298,0.0
920.3731996618221,0.0
928.8978720164498,0.0
937.501501514529,0.0
946.1848194722002,0.0
954.9485639791966,0.0
963.7934799615786,0.0
972.7203192450537,0.0
981.729840618884,0.0
990.8228099003798,0.0
1000.0,0.0
